SaleDetailID,SaleID,ProductID,Quantity,UnitPrice
1154,794,44,1,49.99
1155,795,45,1,39.99
1156,796,46,1,54.99
1157,797,47,1,44.99
1158,798,48,1,39.99
1159,799,50,1,14.99
1160,800,51,1,21.99
1161,801,52,1,39.99
1162,802,11,1,44.99
1163,803,12,1,26.99
1164,804,13,1,54.99
1165,805,15,1,44.99
1166,806,16,1,54.99
1167,807,19,1,69.99
1168,808,21,1,22.99
1169,809,22,1,19.99
1170,810,23,1,34.99
1171,811,24,1,10.99
1172,812,25,1,19.99
1173,813,27,1,54.99
1174,814,29,1,34.99
1175,815,30,1,59.99
1176,816,32,1,69.99
1177,817,33,1,44.99
1178,818,35,1,79.99
1179,819,36,1,74.99
1180,820,37,1,54.99
1181,821,38,1,29.99
1182,822,39,1,34.99
1183,823,40,1,14.99
1184,824,41,1,19.99
1185,825,42,1,69.99
1186,826,43,1,29.99
1187,827,44,1,49.99
1188,828,45,1,39.99
1189,829,46,1,54.99
1190,830,47,1,44.99
1191,831,48,1,39.99
1192,832,50,1,14.99
1193,833,51,1,21.99
1194,834,52,1,39.99
1195,835,11,1,44.99
1196,836,12,1,26.99
1197,837,13,1,54.99
1198,838,15,1,44.99
1199,839,19,1,69.99
1200,840,21,1,22.99
1201,841,22,1,19.99
1202,842,23,1,34.99
1203,843,24,1,10.99
1204,844,25,1,19.99
1205,845,27,1,54.99
1206,846,29,1,34.99
1207,847,30,1,59.99
1208,848,33,1,44.99
1209,849,35,1,79.99
1210,850,36,1,74.99
1211,851,37,1,54.99
1212,852,38,1,29.99
1213,853,39,1,34.99
1214,854,40,1,14.99
1215,855,41,1,19.99
1216,856,42,1,69.99
1217,857,43,1,29.99
1218,858,44,1,49.99
1219,859,45,1,39.99
1220,860,46,1,54.99
1221,861,47,1,44.99
1222,862,48,1,39.99
1223,863,50,1,14.99
1224,864,51,1,21.99
1225,865,52,1,39.99
1226,866,11,1,44.99
1227,867,12,1,26.99
1228,868,13,1,54.99
1229,869,15,1,44.99
1230,870,19,1,69.99
1231,871,21,1,22.99
1232,872,22,1,19.99
1233,873,24,1,10.99
1234,874,25,1,19.99
1235,875,27,1,54.99
1236,876,29,1,34.99
1237,877,30,1,59.99
1238,878,33,1,44.99
1239,879,35,1,79.99
1240,880,36,1,74.99
1241,881,37,1,54.99
1242,882,38,1,29.99
1243,883,40,1,14.99
1244,884,41,1,19.99
1245,885,42,1,69.99
1246,886,43,1,29.99
1247,887,44,1,49.99
1248,888,45,1,39.99
1249,889,46,1,54.99
1250,890,47,1,44.99
1251,891,50,1,14.99
1252,892,51,1,21.99
1253,893,52,1,39.99
1254,894,11,1,44.99
1255,895,12,1,26.99
1256,896,13,1,54.99
1257,897,15,1,44.99
1258,898,19,1,69.99
1259,899,21,1,22.99
1260,900,22,1,19.99
1261,901,24,1,10.99
1262,902,25,1,19.99
1263,903,27,1,54.99
1264,904,29,1,34.99
1265,905,33,1,44.99
1266,906,35,1,79.99
1267,907,36,1,74.99
1268,908,37,1,54.99
1269,909,38,1,29.99
1270,910,40,1,14.99
1271,911,41,1,19.99
1272,912,42,1,69.99
1273,913,43,1,29.99
1274,914,44,1,49.99
1275,915,45,1,39.99
1276,916,47,1,44.99
1277,917,50,1,14.99
1278,918,51,1,21.99
1279,919,52,1,39.99
1280,920,11,1,44.99
1281,921,12,1,26.99
1282,922,13,1,54.99
1283,923,15,1,44.99
1284,924,19,1,69.99
1285,925,22,1,19.99
1286,926,24,1,10.99
1287,927,25,1,19.99
1288,928,27,1,54.99
1289,929,29,1,34.99
1290,930,33,1,44.99
1291,931,35,1,79.99
1292,932,36,1,74.99
1293,933,38,1,29.99
1294,934,40,1,14.99
1295,935,41,1,19.99
1296,936,42,1,69.99
1297,937,43,1,29.99
1298,938,44,1,49.99
1299,939,45,1,39.99
1300,940,47,1,44.99
1301,941,50,1,14.99
1302,942,51,1,21.99
1303,943,52,1,39.99
1304,944,11,1,44.99
1305,945,13,1,54.99
1306,946,15,1,44.99
1307,947,19,1,69.99
1308,948,22,1,19.99
1309,949,24,1,10.99
1310,950,25,1,19.99
1311,951,27,1,54.99
1312,952,29,1,34.99
1313,953,33,1,44.99
1314,954,35,1,79.99
1315,955,36,1,74.99
1316,956,38,1,29.99
1317,957,40,1,14.99
1318,958,41,1,19.99
1319,959,42,1,69.99
1320,960,43,1,29.99
1321,961,45,1,39.99
1322,962,47,1,44.99
1323,963,50,1,14.99
1324,964,51,1,21.99
1325,965,52,1,39.99
1326,966,11,1,44.99
1327,967,13,1,54.99
1328,968,15,1,44.99
1329,969,22,1,19.99
1330,970,24,1,10.99
1331,971,25,1,19.99
1332,972,27,1,54.99
1333,973,29,1,34.99
1334,974,33,1,44.99
1335,975,36,1,74.99
1336,976,38,1,29.99
1337,977,40,1,14.99
1338,978,41,1,19.99
1339,979,42,1,69.99
1340,980,43,1,29.99
1341,981,45,1,39.99
1342,982,47,1,44.99
1343,983,50,1,14.99
1344,984,51,1,21.99
1345,985,52,1,39.99
1346,986,11,1,44.99
1347,987,13,1,54.99
1348,988,15,1,44.99
1349,989,22,1,19.99
1350,990,24,1,10.99
1351,991,25,1,19.99
1352,992,27,1,54.99
1353,993,29,1,34.99
1354,994,33,1,44.99
1355,995,36,1,74.99
1356,996,38,1,29.99
1357,997,40,1,14.99
1358,998,41,1,19.99
1359,999,43,1,29.99
1360,1000,45,1,39.99
1361,1001,47,1,44.99
1362,1002,50,1,14.99
1363,1003,52,1,39.99
1364,1004,11,1,44.99
1365,1005,13,1,54.99
1366,1006,15,1,44.99
1367,1007,22,1,19.99
1368,1008,24,1,10.99
1369,1009,25,1,19.99
1370,1010,27,1,54.99
1371,1011,29,1,34.99
1372,1012,36,1,74.99
1373,1013,38,1,29.99
1374,1014,40,1,14.99
1375,1015,41,1,19.99
1376,1016,43,1,29.99
1377,1017,45,1,39.99
1378,1018,47,1,44.99
1379,1019,50,1,14.99
1380,1020,52,1,39.99
1381,1021,11,1,44.99
1382,1022,13,1,54.99
1383,1023,15,1,44.99
1384,1024,22,1,19.99
1385,1025,25,1,19.99
1386,1026,27,1,54.99
1387,1027,29,1,34.99
1388,1028,36,1,74.99
1389,1029,38,1,29.99
1390,1030,41,1,19.99
1391,1031,43,1,29.99
1392,1032,45,1,39.99
1393,1033,47,1,44.99
1394,1034,50,1,14.99
1395,1035,52,1,39.99
1396,1036,11,1,44.99
1397,1037,13,1,54.99
1398,1038,22,1,19.99
1399,1039,25,1,19.99
1400,1040,27,1,54.99
1401,1041,29,1,34.99
1402,1042,36,1,74.99
1403,1043,38,1,29.99
1404,1044,41,1,19.99
1405,1045,43,1,29.99
1406,1046,45,1,39.99
1407,1047,50,1,14.99
1408,1048,52,1,39.99
1409,1049,11,1,44.99
1410,1050,13,1,54.99
1411,1051,25,1,19.99
1412,1052,27,1,54.99
1413,1053,29,1,34.99
1414,1054,36,1,74.99
1415,1055,41,1,19.99
1416,1056,43,1,29.99
1417,1057,45,1,39.99
1418,1058,50,1,14.99
1419,1059,52,1,39.99
1420,1060,11,1,44.99
1421,1061,25,1,19.99
1422,1062,27,1,54.99
1423,1063,36,1,74.99
1424,1064,41,1,19.99
1425,1065,43,1,29.99
1426,1066,50,1,14.99
1427,1067,52,1,39.99
1428,1068,11,1,44.99
1429,1069,25,1,19.99
1430,1070,27,1,54.99
1431,1071,41,1,19.99
1432,1072,43,1,29.99
1433,1073,50,1,14.99
1434,1074,52,1,39.99
1435,1075,25,1,19.99
1436,1076,41,1,19.99
1437,1077,50,1,14.99
1438,1078,25,1,19.99
1439,1079,41,1,19.99
1440,1080,50,1,14.99
1441,1081,32,2,69.99
1442,1082,45,1,39.99
1443,1083,1,2,849.99
1444,1084,14,1,149.99
1445,1084,20,1,129.99
1446,1085,27,2,54.99
1447,1086,40,1,14.99
1448,1087,53,2,84.99
1449,1088,9,1,329.99
1450,1088,39,1,34.99
1451,1089,22,2,19.99
1452,1090,35,1,79.99
1453,1091,48,2,39.99
1454,1092,4,1,1279
1455,1092,1,1,849.99
1456,1093,17,2,94.99
1457,1094,30,1,59.99
1458,1095,43,2,29.99
1459,1096,56,1,149.99
1460,1096,20,1,129.99
1461,1097,12,2,26.99
1462,1098,25,1,19.99
1463,1099,38,2,29.99
1464,1100,51,1,21.99
1465,1100,39,1,34.99
1466,1101,7,2,699.99
1467,1102,20,1,129.99
1468,1103,33,2,44.99
1469,1104,46,1,54.99
1470,1104,1,1,849.99
1471,1105,2,2,979.99
1472,1106,15,1,44.99
1473,1107,28,2,99.99
1474,1108,41,1,19.99
1475,1108,20,1,129.99
1476,1109,54,2,109.99
1477,1110,10,1,84.99
1478,1111,23,2,34.99
1479,1112,36,1,74.99
1480,1112,39,1,34.99
1481,1113,49,2,84.99
1482,1114,5,1,849
1483,1115,18,2,89.99
1484,1116,31,1,119.99
1485,1116,1,1,849.99
1486,1117,44,2,49.99
1487,1118,57,1,239.99
1488,1119,13,2,54.99
1489,1120,26,1,84.99
1490,1120,20,1,129.99
1491,1121,39,2,34.99
1492,1122,52,1,39.99
1493,1123,8,2,219.99
1494,1124,21,1,22.99
1495,1124,39,1,34.99
1496,1125,34,2,119
1497,1126,47,1,44.99
1498,1127,3,2,649.99
1499,1128,16,1,54.99
1500,1128,1,1,849.99
1501,1129,29,2,34.99
1502,1130,42,1,69.99
1503,1131,55,2,94.99
1504,1132,11,1,44.99
1505,1132,20,1,129.99
1506,1133,24,2,10.99
1507,1134,37,1,54.99
1508,1135,50,2,14.99
1509,1136,6,1,1179.99
1510,1136,39,1,34.99
1511,1137,19,2,69.99
1512,1138,32,1,69.99
1513,1139,45,2,39.99
1514,1140,1,1,849.99
1515,1140,1,1,849.99
1516,1141,14,2,149.99
1517,1142,27,1,54.99
1518,1143,40,2,14.99
1519,1144,53,1,84.99
1520,1144,20,1,129.99
1521,1145,9,2,329.99
1522,1146,22,1,19.99
1523,1147,35,2,79.99
1524,1148,48,1,39.99
1525,1148,39,1,34.99
1526,1149,4,2,1279
1527,1150,17,1,94.99
1528,1151,30,2,59.99
1529,1152,43,1,29.99
1530,1152,1,1,849.99
1531,1153,56,2,149.99
1532,1154,12,1,26.99
1533,1155,25,2,19.99
1534,1156,38,1,29.99
1535,1156,20,1,129.99
1536,1157,51,2,21.99
1537,1158,7,1,699.99
1538,1159,20,2,129.99
1539,1160,33,1,44.99
1540,1160,39,1,34.99
1541,1161,46,2,54.99
1542,1162,2,1,979.99
1543,1163,15,2,44.99
1544,1164,28,1,99.99
1545,1164,1,1,849.99
1546,1165,41,2,19.99
1547,1166,54,1,109.99
1548,1167,10,2,84.99
1549,1168,23,1,34.99
1550,1168,20,1,129.99
1551,1169,36,2,74.99
1552,1170,49,1,84.99
1553,1171,5,2,849
1554,1172,18,1,89.99
1555,1172,39,1,34.99
1556,1173,31,2,119.99
1557,1174,44,1,49.99
1558,1175,57,2,239.99
1559,1176,13,1,54.99
1560,1176,1,1,849.99
1561,1177,26,2,84.99
1562,1178,39,1,34.99
1563,1179,52,2,39.99
1564,1180,8,1,219.99
1565,1180,20,1,129.99
1566,1181,21,2,22.99
1567,1182,34,1,119
1568,1183,47,2,44.99
1569,1184,3,1,649.99
1570,1184,39,1,34.99
1571,1185,16,2,54.99
1572,1186,29,1,34.99
1573,1187,42,2,69.99
1574,1188,55,1,94.99
1575,1188,1,1,849.99
1576,1189,11,2,44.99
1577,1190,24,1,10.99
1578,1191,37,2,54.99
1579,1192,50,1,14.99
1580,1192,20,1,129.99
1581,1193,6,2,1179.99
1582,1194,19,1,69.99
1583,1195,32,2,69.99
1584,1196,45,1,39.99
1585,1196,39,1,34.99
1586,1197,1,2,849.99
1587,1198,14,1,149.99
1588,1199,27,2,54.99
1589,1200,40,1,14.99
1590,1200,1,1,849.99
